Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AMZN,NVDA,SPY,TSLA,AMZN,NVDA,SPY,TSLA,AMZN,NVDA,SPY,TSLA,AMZN,NVDA,SPY,TSLA,AMZN,NVDA,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,,,
2023-03-23,98.70999908447266,27.175851821899414,383.8382568359375,192.22000122070312,101.05999755859375,27.483680798717256,389.812995949803,199.30999755859375,97.62000274658203,26.67513147905543,381.08518142676303,188.64999389648438,100.43000030517578,27.099893948153998,385.712669604511,195.25999450683594,57559300,564889000,119351300,144193900
2023-03-24,98.12999725341797,26.764081954956055,386.3570861816406,190.41000366210938,98.30000305175781,27.151866305651584,386.44494650475986,192.36000061035156,96.4000015258789,26.340318359751386,380.15779406442033,187.14999389648438,98.06999969482422,27.015942385378445,382.53988435763017,191.64999389648438,56095400,454920000,107682400,116312400
2023-03-27,98.04000091552734,26.51622200012207,387.0794677734375,191.80999755859375,99.33999633789062,26.984960623326504,389.45181539262114,197.38999938964844,97.08000183105469,26.350314098430964,386.17154808103413,189.94000244140625,99.06999969482422,26.82205130984847,388.67078517878787,194.4199981689453,46721300,361026000,74010400,120851600
2023-03-28,97.23999786376953,26.395286560058594,386.21063232421875,189.19000244140625,98.44000244140625,26.49822981819258,387.07949311449835,192.35000610351562,96.29000091552734,25.83559907568031,384.3459616702658,185.42999267578125,98.11000061035156,26.4322666027337,386.3765807726588,192.0,38720100,356104000,62871700,98654600
2023-03-29,100.25,26.968965530395508,391.8241271972656,193.8800048828125,100.41999816894531,27.062913022482526,392.0681935491023,195.2899932861328,98.55999755859375,26.582182010785015,389.2174854506173,189.44000244140625,98.69000244140625,26.810055624588923,390.4378172098007,193.1300048828125,49783300,393694000,77497900,123660000
2023-03-30,102.0,27.367746353149414,394.1183776855469,195.27999877929688,103.04000091552734,27.483682866551554,394.752944275197,197.3300018310547,101.01000213623047,27.08690274045301,392.22442031177076,194.4199981689453,101.55000305175781,27.213832806303273,394.499105722034,195.5800018310547,53633400,364516000,69840000,110252200
2023-03-31,103.29000091552734,27.761526107788086,399.67327880859375,207.4600067138672,103.48999786376953,27.818493560580926,399.9759186782355,207.7899932861328,101.94999694824219,27.089899588484148,394.94812838080907,197.1999969482422,102.16000366210938,27.124879937793096,395.05553305988553,197.52999877929688,56750300,433933000,112062600,170222100
2023-04-03,102.41000366210938,27.949420928955078,401.1962890625,194.77000427246094,103.29000091552734,27.984401278049756,401.60630385753416,202.69000244140625,101.43000030517578,27.320771632857227,398.7458533073793,192.1999969482422,102.30000305175781,27.493675590545806,399.1461257075598,199.91000366210938,41135700,398716000,67391100,169545900
2023-04-04,103.94999694824219,27.437705993652344,398.9704284667969,192.5800018310547,104.19999694824219,27.984402163287612,402.14329128988817,198.74000549316406,102.11000061035156,27.29178741673122,397.57434618176046,190.32000732421875,102.75,27.950420707010394,401.8503937687248,197.32000732421875,48662500,368592000,66601500,126463800
2023-04-05,101.0999984741211,26.866024017333984,397.9258117675781,185.52000427246094,103.91000366210938,26.98295750508826,398.99970974386906,190.67999267578125,100.75,26.38029472674954,396.24663396644803,183.75999450683594,103.91000366210938,26.814052942903427,398.2284516799977,190.52000427246094,45175400,515015000,65200200,133882500
2023-04-06,102.05999755859375,27.02193832397461,399.4780578613281,185.05999755859375,102.37999725341797,27.064913636630408,399.76118318109974,186.38999938964844,99.80000305175781,26.412277545393724,396.0513566323631,179.74000549316406,100.75,26.5691896688251,397.11548238699675,183.0800018310547,43808000,397654000,63743300,123857900
2023-04-10,102.16999816894531,27.563634872436523,399.8880615234375,184.50999450683594,102.19999694824219,27.60561128919327,399.9661794407019,185.10000610351562,99.56999969482422,26.654142030135144,396.3344709125638,176.11000061035156,100.95999908447266,26.808055558243208,396.9592652843989,179.94000244140625,37261200,395279000,63681000,142154600
2023-04-11,99.91999816894531,27.15386390686035,399.9954528808594,186.7899932861328,101.0,27.774518217664543,401.4207919942447,189.19000244140625,99.01000213623047,27.11088668926275,399.2144524937796,185.64999389648438,100.80000305175781,27.708555003624628,400.5226445284285,186.69000244140625,60417800,314378000,59297900,115770900
2023-04-12,97.83000183105469,26.480239868164062,398.3650817871094,180.5399932861328,100.51000213623047,27.45269736059757,402.3873202335203,191.5800018310547,97.70999908447266,26.43326516842253,397.7695741980063,180.30999755859375,100.4000015258789,27.35475238564749,402.0944227396003,190.74000549316406,56735000,446259000,86420400,150256300
2023-04-13,102.4000015258789,26.44825553894043,403.6564636230469,185.89999389648438,102.56999969482422,26.87201909472008,404.01767706083143,186.5,98.70999908447266,26.314331325282442,398.30651840616065,180.94000244140625,98.94999694824219,26.719104460353506,399.4682766371875,182.9600067138672,67925100,353615000,85814800,112933000
2023-04-14,102.51000213623047,26.743093490600586,402.67041015625,185.0,103.19999694824219,26.868023857547442,405.23799287170084,186.27999877929688,101.11000061035156,26.2053930845093,400.3273792036949,182.00999450683594,102.06999969482422,26.489235274720066,403.0121089977852,183.9499969482422,51450500,395660000,78161500,96438700
2023-04-17,102.73999786376953,26.986957550048828,404.1153259277344,187.0399932861328,103.7300033569336,26.99095503182758,404.1348405113149,189.69000244140625,101.58999633789062,26.41827430530076,401.33296341474846,182.69000244140625,103.16000366210938,26.5502007354296,402.5825820088245,186.32000732421875,39919500,321471000,66436400,116662200
2023-04-18,102.30000305175781,27.651588439941406,404.37884521484375,184.30999755859375,104.19999694824219,28.094342468217402,405.8530153649687,187.69000244140625,101.5199966430664,27.34176165331577,402.9827929736442,183.5800018310547,103.94999694824219,27.517664210618655,405.7163239209757,187.14999389648438,39790500,604812000,63560000,92067000
2023-04-19,104.30000305175781,27.915437698364258,404.3105163574219,180.58999633789062,105.12000274658203,27.98439949827532,405.2281783085546,183.5,101.38999938964844,27.21682774850781,402.3775003822443,177.64999389648438,101.58000183105469,27.34575558501226,402.43607391543895,179.10000610351562,58398900,358660000,55227300,125732700
2023-04-20,103.80999755859375,27.08890151977539,402.1042175292969,162.99000549316406,105.25,28.01438627637925,403.8810277952159,169.6999969482422,103.20999908447266,26.984959362580753,400.5324146653663,160.55999755859375,103.52999877929688,27.655585102128896,401.45010657003843,166.1699981689453,57696900,427713000,75840400,210970800
2023-04-21,106.95999908447266,27.10388946533203,402.4166259765625,165.0800018310547,108.1500015258789,27.16785488893232,402.8852143197186,166.0,105.08000183105469,26.707111304133665,400.4348083266132,161.32000732421875,106.0999984741211,26.936982696482477,402.4068537883278,164.8000030517578,86774200,345103000,73457400,123539000
2023-04-24,106.20999908447266,27.026935577392578,402.83642578125,162.5500030517578,109.2300033569336,27.350754492518465,403.26598497164736,165.64999389648438,105.06999969482422,26.65614195995767,400.85460806824943,158.61000061035156,107.66000366210938,26.997952403384527,402.21160157948736,164.64999389648438,69575600,339282000,64332100,140006600
2023-04-25,102.56999969482422,26.226381301879883,396.44183349609375,160.6699981689453,105.44999694824219,27.23182141385499,401.40127832441146,163.47000122070312,102.44999694824219,26.21039137392824,396.3832599565924,158.75,104.91000366210938,27.062914932434463,400.835027718225,159.82000732421875,65026800,378527000,97766700,121999300
2023-04-26,104.9800033569336,26.940980911254883,394.7626647949219,153.75,106.62000274658203,27.314773087163047,398.1600791292905,160.6699981689453,104.0999984741211,26.69012130424559,394.196443969155,153.13999938964844,105.04000091552734,26.98695671600465,397.0666666428056,160.2899932861328,73803800,406337000,80447000,153364100
2023-04-27,109.81999969482422,27.210834503173828,402.6216125488281,160.19000244140625,110.86000061035156,27.47968567227575,402.8949656659474,160.47999572753906,106.80000305175781,26.61016943779592,397.0861746855936,152.3699951171875,108.16000366210938,27.347759228943875,397.34001322050983,152.63999938964844,149961200,377161000,92968400,127015200
2023-04-28,105.44999694824219,27.73354148864746,406.0580749511719,164.30999755859375,109.4800033569336,27.742535346196135,406.0678471393573,165.0,104.33000183105469,27.05591780168011,401.66488049667953,157.32000732421875,107.7300033569336,27.209833243040322,401.7234540392789,160.89999389648438,130565000,292216000,89335600,122515800
2023-05-01,102.05000305175781,28.89389419555664,405.6480712890625,161.8300018310547,105.2300033569336,29.04181246207851,407.70797711128876,163.27999877929688,101.81999969482422,27.764524553059715,405.4137473189756,158.8300018310547,104.94999694824219,27.82449059352596,405.6090123285051,163.1699981689453,74728100,570329000,62122300,109015000
2023-05-02,103.62999725341797,28.19428253173828,401.08892822265625,160.30999755859375,103.9000015258789,28.819935127499164,404.9744757717022,165.49000549316406,101.1500015258789,28.0673543848906,398.1406170369516,158.92999267578125,101.47000122070312,28.664021902061748,404.9256446190696,161.8800048828125,73469400,402730000,103998500,128259700
2023-05-03,103.6500015258789,27.78651237487793,398.3358154296875,160.61000061035156,105.95999908447266,28.35119816386992,404.04697423135707,165.0,103.27999877929688,27.45669628435677,398.0917490688748,159.91000366210938,103.73999786376953,27.82449131295528,401.5965384349549,160.00999450683594,65051900,383387000,91531800,119728000
2023-05-04,104.0,27.546646118164062,395.514404296875,161.1999969482422,105.38999938964844,27.843479644524994,397.6035967499653,162.9499969482422,103.30999755859375,27.22482499369932,394.15738109687845,159.64999389648438,104.04000091552734,27.635595333538035,397.27167009081097,162.7100067138672,45345500,321850000,94901900,95108500
2023-05-05,105.66000366210938,28.664020538330078,402.83642578125,170.05999755859375,105.76000213623047,28.738977606465763,403.9005515686978,170.7899932861328,103.55000305175781,27.715549891758478,398.9411360885525,163.50999450683594,104.2699966430664,27.810496273911376,399.20471703996367,163.97000122070312,56912900,361494000,87844000,107440900
2023-05-08,105.83000183105469,29.1347599029541,402.94378662109375,171.7899932861328,106.0999984741211,29.203721709083258,403.43191933921526,173.8000030517578,104.69999694824219,28.334207428076738,401.51844742629083,169.19000244140625,105.04000091552734,28.50611059015405,403.16833839700206,173.72000122070312,49430900,344979000,50046800,112249400
2023-05-09,106.62000274658203,28.555082321166992,401.1767578125,169.14999389648438,106.79000091552734,28.9568587950906,402.3092293198373,169.82000732421875,105.16000366210938,28.4341513464618,400.9424636362431,166.55999755859375,105.4800033569336,28.882900615046502,401.3720228215523,168.9499969482422,44089400,314869000,49220100,88965000
2023-05-10,110.19000244140625,28.868907928466797,403.0512390136719,168.5399932861328,110.66999816894531,29.096781546494373,404.7011301796517,174.42999267578125,108.05000305175781,28.44514435922276,399.1656913919883,166.67999267578125,108.0999984741211,28.9888400070074,404.05679134028145,172.5500030517578,78627600,369350000,96142900,119840700
2023-05-11,112.18000030517578,28.562076568603516,402.3482666015625,172.0800018310547,113.27999877929688,28.933870951744883,402.64113430610377,173.57000732421875,110.48999786376953,28.23026272032558,400.2395297490981,166.7899932861328,111.02999877929688,28.879900184422446,402.1725459788378,168.6999969482422,74924800,322149000,70157100,103889900
2023-05-12,110.26000213623047,28.3242130279541,401.82110595703125,167.97999572753906,112.63999938964844,28.763968454628774,403.8224680700693,177.3800048828125,109.31999969482422,28.030376178790256,399.36092766921416,167.22999572753906,112.16000366210938,28.513106919804066,403.6076884724081,176.07000732421875,49810100,274222000,70439400,157577100
2023-05-15,111.19999694824219,28.936866760253906,403.2073669433594,166.35000610351562,112.29000091552734,28.952858592459645,403.617381711431,169.75999450683594,109.25,28.13631438188596,400.49335042704746,164.5500030517578,111.1500015258789,28.492115015319296,402.43610896479015,167.66000366210938,53011100,293926000,54289400,105592500
2023-05-16,113.4000015258789,29.196725845336914,400.5128479003906,166.52000427246094,114.79000091552734,29.85336134908107,403.0218569254917,169.52000427246094,111.05000305175781,28.81593947434421,400.5030757133406,164.35000610351562,111.05000305175781,28.82493333225044,402.0846207662827,165.64999389648438,71472900,449405000,57705500,98288800
2023-05-17,115.5,30.161184310913086,405.3747253417969,173.86000061035156,115.83000183105469,30.18217251820842,405.9897475668828,174.5,114.22000122070312,29.413601904883073,400.89367037090864,167.19000244140625,114.88999938964844,29.567515425048878,402.56307599694355,168.41000366210938,65655200,432535000,87287000,125473600
2023-05-18,118.1500015258789,31.660350799560547,409.27978515625,176.88999938964844,118.5999984741211,31.810266849120413,409.7093443480247,177.05999755859375,116.33999633789062,30.30310757748379,404.8280169808196,172.4499969482422,116.69000244140625,30.393057588476907,405.052538972026,174.22000122070312,73174100,748725000,97177200,109520300
2023-05-19,116.25,31.24658203125,408.6842346191406,180.13999938964844,118.30999755859375,31.56240596498741,410.73439800627307,181.9499969482422,115.69999694824219,30.89877633722098,407.44438823320314,176.30999755859375,118.16000366210938,31.51842985315769,410.1974639304022,177.1699981689453,54990200,473908000,103679700,136024200
2023-05-22,115.01000213623047,31.158632278442383,408.8502197265625,188.8699951171875,116.7699966430664,31.50244049695019,410.4122504188875,189.32000732421875,114.25,30.662908312939347,407.4443950827958,180.11000061035156,116.7699966430664,30.88378395738416,408.7037858664321,180.6999969482422,70741100,372000000,60745400,132001400
2023-05-23,114.98999786376953,30.670902252197266,404.26171875,185.77000427246094,117.13999938964844,31.27056835021741,408.7818321270432,192.9600067138672,113.77999877929688,30.61393480211975,403.86144637780075,185.25999450683594,114.2699966430664,30.98272869941918,407.18074263824633,186.1999969482422,67576300,356253000,86383500,156952100
2023-05-24,116.75,30.520986557006836,401.3329772949219,182.89999389648438,117.33999633789062,30.5899483592362,403.021927320661,184.22000122070312,115.0199966430664,29.789394023344112,400.15170439240933,178.22000122070312,115.3499984741211,30.19316827295175,402.6314270827425,182.22999572753906,63487900,721419000,89213700,137605100
2023-05-25,115.0,37.958839416503906,404.8084411621094,184.47000122070312,116.87000274658203,39.45800370852652,406.2826114463487,186.77999877929688,114.30999755859375,36.614587547967275,402.62161620529514,180.5800018310547,116.62999725341797,38.50153615820228,404.89630147270395,186.5399932861328,66496700,1543911000,90961600,96870700
2023-05-26,120.11000061035156,38.92430114746094,410.0509948730469,193.1699981689453,121.5,39.148175374244616,410.78319394499334,198.60000610351562,116.0199966430664,37.529078992928106,405.3942195010396,184.52999877929688,116.04000091552734,37.86888972111275,405.47230762634763,184.6199951171875,96779900,714397000,93830000,162061500
2023-05-30,121.66000366210938,40.088653564453125,410.20721435546875,201.16000366210938,122.91999816894531,41.9146353772554,412.55024550380483,204.47999572753906,119.86000061035156,39.92674506783609,408.8013897078156,197.52999877929688,122.37000274658203,40.57238507912985,412.01331141742315,200.10000610351562,64314800,923401000,72216000,128818700
2023-05-31,120.58000183105469,37.81291961669922,407.9325256347656,203.92999267578125,122.04000091552734,40.27254695421099,409.2700045389137,203.9499969482422,119.16999816894531,37.800925265734755,406.3412081789081,195.1199951171875,121.44999694824219,39.4659973844294,408.352312629318,199.77999877929688,72800800,1002580000,110811800,150711700
2023-06-01,122.7699966430664,39.74784851074219,411.80828857421875,207.52000427246094,123.48999786376953,40.02769133031933,412.88218649997975,209.8000030517578,119.93000030517578,38.31864471777753,406.89767467998365,199.3699951171875,120.69000244140625,38.4675599860318,408.16680781471985,202.58999633789062,54375100,635873000,88865000,148029900
2023-06-02,124.25,39.305091857910156,417.76348876953125,213.97000122070312,126.38999938964844,40.47743875285094,418.5640037272411,217.25,124.0199966430664,39.036240702637585,413.887714072538,209.75,124.91999816894531,40.074663373189075,414.4246481068469,210.14999389648438,61215000,482731000,91366700,164129000
2023-06-05,125.30000305175781,39.14917755126953,416.9629821777344,217.61000061035156,125.80000305175781,39.54295523053457,419.4231604010545,221.2899932861328,123.02999877929688,38.68543536450873,416.25029766934756,214.52000427246094,123.36000061035156,38.88732248594207,418.1149682653262,217.8000030517578,47950100,396094000,65460200,151143100
2023-06-06,126.61000061035156,38.632469177246094,417.8708801269531,221.30999755859375,127.4000015258789,39.138187855408745,418.40781418242204,221.91000366210938,125.0,38.12675049908344,415.8792903585627,212.52999877929688,125.06999969482422,38.80837364686853,416.54317347686333,216.13999938964844,45695200,388729000,64022200,146911600
2023-06-07,121.2300033569336,37.45799255371094,416.4259948730469,224.57000732421875,127.37000274658203,39.48107614939718,419.42313680445363,230.8300018310547,120.62999725341797,37.33904707373161,415.99643571315283,223.1999969482422,127.01000213623047,38.89734153099695,418.27115078167213,228.0,95663300,511998000,85373300,185710800
2023-06-08,124.25,38.49253463745117,418.9447937011719,234.86000061035156,125.62999725341797,38.84637419547928,419.4036396504327,235.22999572753906,122.26000213623047,37.487993134625306,415.7133574730873,223.00999450683594,123.01000213623047,37.706891777787796,416.49435790902805,224.22000122070312,62159300,417772000,61952800,164489700
2023-06-09,123.43000030517578,38.752410888671875,419.6965026855469,244.39999389648438,125.80000305175781,39.692982044462646,421.73689386045237,252.4199981689453,123.19000244140625,38.54950387238983,418.69095048368905,242.02000427246094,124.08000183105469,39.019288045180616,419.75507622792645,249.07000732421875,51330000,427717000,85742800,199882300
2023-06-12,126.56999969482422,39.464088439941406,423.50390625,249.8300018310547,126.77999877929688,39.51206700150423,423.5820241639446,250.97000122070312,123.52999877929688,38.60048195774429,419.96008797770025,244.58999633789062,124.0199966430664,39.18221868034752,420.6922870063436,247.94000244140625,51338000,388701000,76104300,150337900
2023-06-13,126.66000366210938,41.00339126586914,426.2960510253906,258.7099914550781,128.41000366210938,41.08235780976993,426.9501321559242,259.67999267578125,125.18000030517578,39.7219751154273,424.31423346494773,251.33999633789062,128.1199951171875,40.167771950130565,424.987858971068,253.50999450683594,50564800,613208000,95899700,162384300
2023-06-14,126.41999816894531,42.97748947143555,426.8036804199219,256.7900085449219,126.94999694824219,42.9804864628246,428.6390640528295,261.57000732421875,124.12000274658203,40.53359551230655,423.29889137336073,250.5,126.69999694824219,40.80547525022667,426.63773199392205,260.1700134277344,52422500,740465000,100612100,170575500
2023-06-15,127.11000061035156,42.63365173339844,432.0950927734375,255.89999389648438,127.69000244140625,43.26936481890203,433.3642259371541,258.95001220703125,124.31999969482422,42.127880745258615,425.87628664336313,247.2899932861328,125.20999908447266,42.58267617954838,425.97388935345134,248.39999389648438,60458500,568622000,110303100,160171200
2023-06-16,125.48999786376953,42.672630310058594,430.62322998046875,260.5400085449219,127.9000015258789,43.7011627413836,434.68977485566023,263.6000061035156,125.30000305175781,42.64164233222249,430.1430925811874,257.2099914550781,127.70999908447266,43.430285796206434,434.1116422983417,258.9200134277344,84188100,655709000,114121300,167563700
2023-06-20,125.77999877929688,43.78812026977539,428.38909912109375,274.45001220703125,127.25,43.970040705033966,429.5551727803794,274.75,124.5,42.65463596406491,426.28233768676193,261.1199951171875,124.97000122070312,42.978490256967746,428.6536890512717,261.5,56930100,451153000,76160400,165611200
2023-06-21,124.83000183105469,43.02547073364258,426.19415283203125,259.4599914550781,126.7300033569336,43.59521566012008,428.20291911206095,276.989990234375,123.8499984741211,42.06091216795214,425.596403268636,257.7799987792969,125.63999938964844,43.48126514963789,427.38962205489645,275.1300048828125,52137700,551603000,76982300,211797100
2023-06-22,130.14999389648438,43.0054817199707,427.73260498046875,264.6099853515625,130.3300018310547,43.40629695536315,427.84037873108394,265.0,125.13999938964844,42.214840218909664,424.8811160820468,248.25,125.30999755859375,42.233828792547676,425.22408421351344,250.77000427246094,90354600,417737000,70637200,166875900
2023-06-23,129.3300018310547,42.189849853515625,424.49896240234375,256.6000061035156,130.83999633789062,42.789576114624246,426.311768401445,262.45001220703125,128.27999877929688,41.9959376252503,423.7738519642743,252.8000030517578,129.11000061035156,42.44473523032175,424.224593865999,259.2900085449219,71855200,358140000,92074500,176584100
2023-06-26,127.33000183105469,40.613563537597656,422.7645263671875,241.0500030517578,131.49000549316406,42.74459612983443,425.8707666694791,258.3699951171875,127.0999984741211,40.081803433488034,422.5195534138366,240.6999969482422,129.3300018310547,42.44173221039152,423.9207915300618,250.07000732421875,59989300,594322000,72823600,179990600
2023-06-27,129.17999267578125,41.856998443603516,427.3994445800781,250.2100067138672,130.08999633789062,41.92096858035074,428.02655981874335,250.38999938964844,127.55000305175781,40.42964880063454,423.1957001389276,240.85000610351562,128.6300048828125,40.78048746203914,423.65625050804124,243.24000549316406,46801000,462175000,72813700,164968200
2023-06-28,129.0399932861328,41.09834289550781,427.6150207519531,256.239990234375,131.47999572753906,41.826013191119394,428.64389523763845,259.8800048828125,128.44000244140625,40.49961568019185,425.67482411457155,248.88999938964844,128.94000244140625,40.64154953656363,426.3019393514287,249.6999969482422,52149500,582639000,75636000,159770800
2023-06-29,127.9000015258789,40.8034782409668,429.3004150390625,257.5,129.25999450683594,41.581125151511266,429.46700981555455,260.739990234375,127.26000213623047,40.58157883716756,426.78211564708164,253.61000061035156,128.77000427246094,41.53914438933123,427.1936534884178,258.0299987792969,40761000,380514000,67882300,131283400
2023-06-30,130.36000061035156,42.282806396484375,434.366455078125,261.7699890136719,131.25,42.53069498097374,435.36593399282305,264.45001220703125,128.9499969482422,41.48217110907092,432.2400766205529,259.8900146484375,129.47000122070312,41.66109075373004,432.5634576750227,260.6000061035156,54310500,501148000,104921500,112267600
2023-07-03,130.22000122070312,42.39375686645508,434.8661804199219,279.82000732421875,131.85000610351562,42.87853744854529,435.1503275046436,284.25,130.07000732421875,42.18285405414917,433.72950236926323,275.1099853515625,130.82000732421875,42.49770977670776,434.01367935790887,276.489990234375,28264800,198209000,32793400,119685900
2023-07-05,130.3800048828125,42.29780578613281,434.2195129394531,282.4800109863281,131.39999389648438,43.15741247576168,434.96424037073183,283.8500061035156,129.63999938964844,42.065908767153076,433.01423510787225,277.6000061035156,130.24000549316406,42.11588532389232,433.0240435963664,278.82000732421875,35895400,323618000,58418400,131530900
2023-07-06,128.36000061035156,42.08389663696289,430.8192443847656,276.5400085449219,128.72999572753906,42.159862365908936,431.25039918109724,279.9700012207031,127.37000274658203,41.327240152033916,428.2715196529676,272.8800048828125,128.25,41.825015285419866,430.5840799154667,278.0899963378906,40639900,303582000,80658300,120332100
2023-07-07,129.77999877929688,42.48371124267578,429.7315673828125,274.42999267578125,130.97000122070312,43.19439095223051,433.7393514442913,280.7799987792969,128.1300048828125,42.160859766605185,429.48659441545163,273.7699890136719,128.58999633789062,42.302793621306286,429.8099754785669,278.42999267578125,41928700,355881000,86076100,113602000
2023-07-10,127.12999725341797,42.16086196899414,430.8192443847656,269.6099853515625,129.27999877929688,42.79157618385811,430.9956177367398,277.5199890136719,125.91999816894531,41.63010085593259,428.7908611252863,265.1000061035156,129.07000732421875,42.63764672937715,429.36899371492973,276.4700012207031,61889300,353908000,62443500,119425400
2023-07-11,128.77999877929688,42.385765075683594,433.5629577636719,269.7900085449219,129.77000427246094,42.73860560548335,434.0627121973904,270.8999938964844,127.3499984741211,42.04792094520197,430.6036950179592,266.3699951171875,127.75,42.46173081776731,431.59339539722845,268.6499938964844,49951500,298244000,64463800,91972400
2023-07-12,130.8000030517578,43.882080078125,437.05133056640625,271.989990234375,131.25999450683594,43.915066050128644,438.48199412750967,276.5199890136719,128.8300018310547,42.7575905421709,435.96366502055844,271.4599914550781,130.30999755859375,43.01347490180477,437.41391565228014,276.3299865722656,54022800,481277000,91924500,95672100
2023-07-13,134.3000030517578,45.956138610839844,440.52020263671875,277.8999938964844,134.6699981689453,46.134055431551104,441.3237211761576,279.45001220703125,132.7100067138672,44.4718118361509,438.45264507003446,270.6000061035156,134.0399932861328,44.497801014479,438.89357848514527,274.5899963378906,61170900,478204000,72425200,112681500
2023-07-14,134.67999267578125,45.44837188720703,440.2458190917969,281.3800048828125,136.64999389648438,48.066183093973315,442.2839810279948,285.29998779296875,134.05999755859375,45.039557059326,439.47169613975444,276.30999755859375,134.05999755859375,46.56186486459347,441.4217012998632,277.010009765625,54388100,772075000,69761800,119771100
